NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
FLX_FI-Sii,201612,61.8327,24.1928,7.157559,0.989919,-1.5067364,5.847809,WET,-4.750372394,404.1543274,4.568191528,1,-431,-431,-0.002700728,3.28E-05,0.022098437,0.000928923,13.07114,0.26421,-2.46046289,4.172738647,-0.035185927,-0.036149442,0.00150898,0.029979851,1.123620732,-7.166104506,118,6,7.217000008,4.699999809,54,40,4
FLX_US-Atq,200504,70.4696,-157.4089,11.90355,0.948611,-5.17266,6.73089,WET,-2.301243461,383.5693054,-16.320467,10,-429,-428,-0.008151492,8.72E-06,0.011034321,0.000245407,387.913638,2.113124,-13.43152987,2.83500061,-0.002052917,-0.010205326,-0.000294616,0.007338209,-0.715084918,-4.1482173,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_US-ICs,201710,68.6058,-149.311,13.485527,0.961694,-1.1883633,12.29119,WET,-11.3479834,402.9732361,7.341762543,7,-419,-419,0.000673971,9.24E-06,0.05054274,0.000685975,80.52180093,0.95764,-11.24619126,2.992166138,0.013777147,-0.003726627,0.000108194,0.015885238,0.287804434,-3.121891421,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201603,68.6058,-149.311,21.305122,0.72379,-5.543234,16.293011,WET,-3.843446263,404.2271729,5.32981348,7,-418,-403,-0.00040286,3.25E-06,0.017685317,0.00022766,229.2494506,1.570142,-18.84459694,-5.701025391,0.002097733,-0.031272962,-0.000339613,0.013718043,2.393542725,-10.59014629,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201405,68.6058,-149.311,24.07443414,1,8.5113,32.5857,WET,2.828526094,401.1928101,1.102503419,7,-417,-275,-0.006224609,3.00E-06,0.071479888,0.001973286,632.99299,2.553324,-1.601564768,8.750863647,0.03495209,0.018767336,0.003341424,0.004051418,0.214323594,7.330106663,10,16,2.713999987,6.699999809,53,31,1.5
FLX_US-Ivo,200404,68.4865,-155.7503,6.04785,0.909722,-0.1090764,8.07564,WET,-55.44599932,380.9369202,-18.67983818,7,-415.5,-379,-0.005952853,1.27E-05,0.009212109,0.000371158,463.730224,2.25379,-10.21684123,3.003915405,-0.009012628,-0.033338604,-0.001026782,0.012000792,2.019801046,-0.657957069,157,18,6.504000187,6.599999905,44,38,6.829999924
FLX_SE-Deg,200901,64.182,19.5565,5.153099,0.997312,-0.9834347,4.236367,WET,-5.239899507,389.6593323,-8.255784035,8,-414,-414,-0.002468992,3.60E-05,0.034563902,0.000814058,13.203704,0.286966,-7.175220481,3.165032959,-0.019160313,-0.028798335,-0.000152319,0.026261474,0.602262259,-9.676823688,32,6,7.217000008,4.699999809,54,40,4
AMF_US-ICs,201010,68.6058,-149.311,17.60340433,0.977822581,4.8269,22.4303,WET,3.646937855,388.7061157,-6.925357819,7,-409,-409,0.00074479,8.28E-06,0.023884771,0.000443429,94.08681457,1.066062,-14.23828015,-1.59581604,-0.012880822,-0.019789776,0.000179013,0.018070519,-2.704284458,-5.271035803,10,16,2.713999987,6.699999809,53,31,1.5
FLX_FI-Lom,200911,67.9972,24.2092,5.99835,0.984028,0.577758,6.31755,WET,10.382115,388.986908,-8.85248661,8,-407,-407,-0.001476386,2.05E-05,0.054537524,0.001311474,5.621448,0.13964,-3.328249402,1.769052124,0.004898876,0.009494055,0.000497476,0.025319788,2.785320542,-3.092178665,202,35,49.68000031,4.599999905,27,38,12.81999969
FLX_US-Ivo,200703,68.4865,-155.7503,-15.188388,0.870968,18.507031,0.06436654,WET,-0.820682042,388.1113586,-10.83330822,7,-406,-370,-0.000687886,4.49E-06,0.007954907,0.000163473,247.1807054,1.61864,-27.69851272,-3.018804932,-0.006470439,-0.018599121,6.59E-05,0.018280854,-6.256916298,-19.00503362,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_US-ICs,201404,68.6058,-149.311,22.50234,0.748611,2.778252,25.19643,WET,8.09945966,400.7851563,1.297227263,7,-405,-348,-0.004690821,7.29E-06,0.013272158,0.000730805,466.16623,2.26536,-11.14116376,1.548196411,-0.006533715,-0.039440393,-0.001746831,0.005585205,0.764557427,-2.209492331,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201504,68.6058,-149.311,21.85569,0.793056,-2.62407,19.03863,WET,-8.328927963,402.4219971,2.934067965,7,-391.5,-366,-0.002588407,6.16E-06,0.017882696,0.001360506,480.232648,2.257322,-9.321092288,2.860681152,-0.001923177,-0.023714526,0.000355583,0.010776294,2.584628902,-0.327872661,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201003,68.6058,-149.311,16.85014766,0.999327957,0.10495,16.9551,WET,160.5540511,392.2767334,-6.620625973,7,-391,-361,2.67E-05,3.12E-06,0.01107853,0.000261143,248.1137259,1.685142,-20.75523546,-6.261587524,-0.004509053,-0.032596016,9.00E-05,0.017352477,0.482904203,-11.78799111,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201103,68.6058,-149.311,10.993716,0.870968,1.5255782,12.28809,WET,7.206261862,394.5134277,-4.383931637,7,-391,-362,0.000120946,4.18E-06,0.00539696,0.000139814,251.6469212,1.722482,-19.222836,-8.25597229,-0.010190623,-0.030772863,0.000184193,0.015807429,2.015303657,-9.741847479,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201509,68.6058,-149.311,24.51833467,1,7.3973,31.9156,WET,3.314497813,395.7348328,2.817179441,7,-380.5,-359,-0.001067896,8.11E-06,0.076744598,0.001159739,222.8356514,1.778204,-4.493876521,7.903848267,0.017814561,0.035147375,0.007801893,0.012296805,-3.880670673,4.499343106,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-ICs,201304,68.6058,-149.311,28.13097,0.700694,11.72427,39.1431,WET,2.399379236,399.2914124,-0.196516678,7,-377.5,-349,-0.001443625,3.20E-06,0.041090227,0.000664905,477.909324,2.220468,-18.05551612,-3.457357788,0.021284354,-0.010171866,0.001500365,0.009051954,-6.149794926,-7.653314298,10,16,2.713999987,6.699999809,53,31,1.5
