NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
FLX_IT-Tor,201004,45.8444,7.5781,51.1341,0.711111,-5.59158,44.0475,GRA,-9.144839205,392.8473511,-6.156955719,10,-230.5,204,0.000118678,6.60E-05,0.055374132,0.001283364,628.903524,3.338506,3.25202073,13.37087402,-0.061022284,-0.064469806,0.004361669,0.029028157,0.146587405,0.100414806,10,16,2.713999987,6.699999809,53,31,1.5
FLX_IT-MBo,200803,46.0147,11.0458,19.451229,0.99664,6.718506,25.908529,GRA,2.895171784,388.178009,-10.07875061,5,-228,-71,-0.022939907,1.43E-05,0.086364648,0.002000988,413.6881824,2.886264,4.92117054,16.82697449,-0.004507185,-0.06461575,-0.005448445,0.021078368,-0.383690597,-4.594162993,34,27,3.02699995,7.699999809,36,37,2.49000001
FLX_RU-Sam,201403,72.3738,126.4958,4.780355,0.817204,-0.5128609,4.138283,GRA,-9.320958178,400.9093018,1.359109282,16,-221,-199,0.000475079,7.86E-06,0.013667535,0.00041879,151.8511155,1.284552,-19.12949153,-1.657888794,0.001356861,-0.009606541,0.000475,8.00E-06,4.934620383,-7.52463159,22,10,0.605000019,7.699999809,69,21,0.74000001
FLX_IT-Tor,201103,45.8444,7.5781,53.9152,0.748656,-14.136961,37.49481,GRA,-3.813775818,394.4181213,-3.851182222,10,-216.5,-102,-0.000100492,2.13E-05,0.105527429,0.00213214,484.0031572,2.93868,-0.416397517,9.949578857,0.00725373,-0.00107348,0.001045332,0.034437844,0.404082617,-6.092938437,10,16,2.713999987,6.699999809,53,31,1.5
FLX_IT-Tor,201301,45.8444,7.5781,46.07499,0.941532,-5.101143,40.34464,GRA,-9.03228747,396.8594666,0.06402079,10,-211.5,203,0.001288676,2.30E-05,0.039218115,0.001556978,215.770408,1.738118,-4.872083061,7.5921875,-0.042858118,-0.083445906,5.08E-05,0.028187394,0.396194528,-8.893492689,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-SdH,200712,42.0693,-101.4072,24.14284772,0.978494624,-11.1165,13.0265,GRA,-2.171802971,386.6557312,-11.52441406,10,-206,-180,-0.007132142,1.60E-05,0.038338709,0.000809874,233.560712,1.66546,-5.340089749,13.83516846,0.016763357,-0.013674286,0.001912957,0.045341851,-2.87860366,-15.20393756,116,17,1.386999965,7,50,33,1.370000005
FLX_NO-Blv,200809,78.9216,11.8311,3.1236,0.990278,2.326641,5.33592,BSV,1.3425363,382.0970764,-10.52002716,16,-200.5,382,0.00354077,4.00E-05,0.104403749,0.001904026,106.9410035,1.137452,-0.066025352,5.214379883,0.031964747,0.051480526,0.001218566,0.002506856,0.741605951,6.882139746,0,0,0,0,0,0,0
FLX_CN-Dan,200411,30.85,91.08,4.20555,0.936111,2.012733,7.0113,GRA,2.089472374,377.6659546,-17.76293755,10,-200,-200,-0.010982286,9.56E-06,0.025825714,0.000675052,482.601948,2.927992,-14.71671537,-4.039602661,0.008553295,-0.042951628,0.006141176,0.028064586,-4.896227429,-10.59962909,12,20,3.162999868,6.699999809,51,29,1.5
FLX_IT-Tor,200904,45.8444,7.5781,80.037,0.754167,-8.18238,68.5458,GRA,-9.781628328,390.8035584,-8.200748444,9,-198.5,10,0.002167205,3.14E-05,0.279150205,0.006082237,554.228438,3.514322,3.895794233,11.88346252,0.162753788,0.16451071,0.006410196,0.03140782,0.790360908,-0.907671151,10,16,2.713999987,6.699999809,53,31,1.5
CNF_CN-NMG,200612,43.5494,116.6761,11.239,,0,11.239,GRA,,385.6422424,-12.92709351,10,-195,-189,-0.00398647,6.32E-06,0.003549353,0.000232846,225.97866,1.504845,-13.0879288,0.087594604,-0.003540113,-0.034258496,-0.000527092,0.031604783,2.394496608,-15.81302849,89,4,0.656000018,6.099999905,89,7,0.469999999
