NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
AMF_US-Rpf,201501,65.1198,-147.429,17.21518871,0.704301075,-1.7157,15.4995,DBF,-10.03391543,400.2408752,2.845452547,8,-1167,-1167,-0.001542782,5.71E-06,0.008528671,0.000222815,16.345028,0.364194,-17.61125699,-3.646704102,-0.007667128,-0.034880232,-0.000422751,0.028981809,1.533030194,-16.07618998,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201401,65.1198,-147.429,10.47645877,1,0.023798,10.5003,DBF,440.2243368,398.4303894,1.034966826,8,-1062,-1062,-0.000667283,1.05E-05,0.020582688,0.00113614,14.9835,0.327582,-11.79329447,4.611474609,0.004386889,-0.027280976,0.000452748,0.029821276,7.350992717,-10.07250482,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201001,65.1198,-147.429,27.64954903,1,-2.5898,25.0598,DBF,-10.67632598,390.6530762,-6.742346287,8,-951,-951,-0.001910304,4.93E-06,0.002046039,0.000224236,17.210608,0.333638,-21.37664413,-8.625875854,-0.01414976,-0.031001861,-0.000790272,0.02761084,-2.232356941,-19.24150335,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-NGB,201705,71.28,-156.6092,-9.789149,0.997312,10.572767,0.8517002,SNO,-0.925883357,407.7479248,7.695262909,10,-910.5,-900,-0.020149311,1.38E-05,0.034016707,0.001439914,508.054282,2.490504,-3.461217134,2.593865967,0.016398575,0.00752313,0.001533767,-0.006128968,0.085886073,3.630136416,157,18,6.504000187,6.599999905,44,38,6.829999924
FLX_FI-Hyy,202012,61.8474,24.2948,28.772402,1,1.6050777,30.64629,ENF,17.92586241,417.0474548,17.46131897,1,-884,-884,-0.003895907,3.80E-05,0.076509607,0.001631618,6.866916,0.226104,-0.460597143,4.061410522,0.019134091,0.00981222,3.39E-05,0.032589345,3.128652263,-7.151277255,202,35,49.68000031,4.599999905,27,38,12.81999969
AMF_US-Rpf,200811,65.1198,-147.429,24.83062728,1,-0.77552,24.0551,DBF,-32.018036,386.9862366,-10.76998997,8,-849,-849,-0.001687687,9.98E-06,0.008448647,0.000155926,27.469604,0.544564,-15.93521686,-7.843084717,-0.01569263,-0.032701741,0.000316611,0.027043419,-1.862977665,-11.72485836,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201601,65.1198,-147.429,19.73651028,1,-0.45395,19.2826,DBF,-43.47727786,402.8695068,5.474084377,8,-794,-794,-0.00284109,9.50E-06,0.003504181,0.000283245,14.552496,0.356322,-12.84813025,1.214578247,-0.012691618,-0.048395091,-0.001721059,0.03031315,6.296156936,-12.41032843,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-NGB,201410,71.28,-156.6092,-3.663363,0.990591,5.664878,3.00142,SNO,-0.646679946,396.2979736,0.754301727,10,-749,-749,-0.010011796,1.43E-05,0.035283858,0.000363287,52.39158732,0.72036,-5.402719182,0.538781738,0.00302299,0.011439211,-0.002364387,0.003470608,-1.599347995,3.173078945,157,18,6.504000187,6.599999905,44,38,6.829999924
FLX_FI-Ken,201911,67.98723,24.24305,15.06465,0.813194,3.9306,18.19065,ENF,3.832659136,411.2789612,13.43956661,8,-743,-743,-0.000145114,1.39E-05,0.041434971,0.000832886,8.82754,0.2995,-8.795396826,0.672067261,-0.008203677,-0.019609776,0.001828747,0.026522386,-2.681826883,-8.390529198,202,35,49.68000031,4.599999905,27,38,12.81999969
FLX_FI-Sod,201301,67.3624,26.6386,10.67206,1,-4.972307,5.313462,ENF,-2.146299494,397.8161011,-0.113459267,9,-742,-742,0.000549972,2.00E-05,0.035923796,0.000577986,4.044648,0.144422,-9.739945229,-1.177236938,-0.005729194,-0.013047281,0.001765784,0.024693107,1.327199534,-11.22672038,118,6,7.217000008,4.699999809,54,40,4
AMF_US-NGB,201310,71.28,-156.6092,16.005672,0.917339,6.453456,22.157622,SNO,2.480170625,395.0289917,-0.514680207,10,-727,-727,-0.004024263,1.77E-05,0.035848388,0.000915155,44.96671231,0.643254,-3.057892043,1.531732178,0.00358752,0.008219621,0.003623146,0.009110183,0.745479145,6.122957495,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_CA-SCC,201601,61.3079,-121.2992,9.934949851,1,-1.5224,8.4126,ENF,-6.525847249,403.3183594,5.517444611,8,-719.5,-106,-0.001901405,9.32E-06,0.010473245,0.000434577,38.920088,0.603526,-18.11134797,4.682351685,-0.013004463,-0.026809632,-0.000926172,0.035030965,3.205168613,-17.61424869,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201301,65.1198,-147.429,-3.35381837,0.883064516,12.4501,9.0963,DBF,-0.269380838,397.1579285,-0.237494156,8,-704,-704,-0.001833721,1.01E-05,0.036443578,0.002089877,14.739488,0.353276,-17.57569897,1.621697998,0.020247779,0.000629009,-0.00071369,0.023178745,1.568588218,-14.7841523,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-NGB,201510,71.28,-156.6092,3.682304,0.992608,-40.25598,1.3591175,SNO,-0.091472224,398.2312622,2.687590361,10,-641,-641,-0.011004009,1.41E-05,0.011482195,0.000369757,46.44133795,0.76776,-5.19385298,-0.10300293,-0.020778674,-0.010502599,-0.003356601,0.003149411,-1.390481793,3.565077681,157,18,6.504000187,6.599999905,44,38,6.829999924
FLX_FI-Sod,200101,67.3624,26.6386,0.23358996,0.922715,0.17085464,1.2461721,ENF,1.367185345,370.0646362,-27.86492348,9,-634,-634,-0.002360024,1.79E-05,0.031616068,0.000721738,3.962572,0.153598,-6.852853049,3.311380005,-0.010036922,-0.020023697,-0.001144213,0.021380159,4.214291714,-6.87839351,118,6,7.217000008,4.699999809,54,40,4
FLX_FI-Sod,201101,67.3624,26.6386,9.953418,0.925403,0.7241786,8.973167,ENF,13.74442437,393.8508911,-4.078669071,9,-620,-620,0.000389692,1.68E-05,0.033896448,0.000755608,4.24869,0.173098,-12.02094703,-0.324499512,-0.007756543,-0.024095766,0.001605504,0.026645081,-0.953802264,-13.64868673,118,6,7.217000008,4.699999809,54,40,4
AMF_US-Rpf,201801,65.1198,-147.429,9.427260211,0.747311828,-1.651,7.7762,DBF,-5.710030413,407.0739441,9.678521156,8,-596,-596,-0.001286781,1.91E-05,0.021197014,0.001714997,15.701004,0.400722,-17.57723297,0.153405762,0.005001215,-0.029857494,-0.00016675,0.029598609,1.567054217,-16.33589911,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-NGB,201810,71.28,-156.6092,-4.882624,0.99664,6.861881,3.0817472,SNO,-0.711557662,404.8740845,9.330412865,10,-584,-584,-0.007972588,2.21E-05,0.033390798,0.000691071,53.3670209,0.804358,-2.347310417,4.635110474,0.00112993,0.008013675,-0.000325179,0.006538534,1.45606077,5.743995517,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_US-NGB,201805,71.28,-156.6092,-5.149317,0.88172,6.17985,1.2601438,SNO,-0.83324304,409.5622559,9.509593964,10,-563,-483,-0.025413537,1.39E-05,0.009089523,0.00040067,538.262302,2.222996,-4.954755713,2.877267456,-0.008528609,-0.0162876,-0.00373046,-0.010902416,-1.407652506,3.13655022,157,18,6.504000187,6.599999905,44,38,6.829999924
FLX_FI-Sod,201311,67.3624,26.6386,21.12258,0.9625,-2.284041,18.03567,ENF,-9.24789879,396.5727234,-1.207826018,9,-549,-549,-0.002352357,2.18E-05,0.047154244,0.00192,8.529936,0.198926,-5.360382991,1.201364136,-0.001054994,-0.001816833,-0.000149098,0.021790778,-0.44516363,-6.847158144,118,6,7.217000008,4.699999809,54,40,4
AMF_US-NGB,201905,71.28,-156.6092,-10.972512,0.799059,30.333934,20.921466,SNO,-0.361724002,412.1808777,12.12821579,10,-525.5,-525,-0.02371647,1.42E-05,0.014545419,0.001404107,524.506674,2.273874,-1.957492595,6.829248047,-0.003072714,-0.017937732,-0.002033393,-0.006817899,1.589610613,4.234199962,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_CA-SCC,201312,61.3079,-121.2992,5.82936385,0.998655914,-1.3399,4.4895,ENF,-4.350596201,398.0796204,-1.254320741,8,-524.5,-236,-0.000978411,4.57E-06,0.020000488,0.000506431,21.245364,0.314844,-25.77358807,-5.544577026,-0.001182111,-0.011855077,-0.000135712,0.031411872,-5.52248032,-23.99717902,140,14,2.572999954,6.199999809,40,46,1.909999967
FLX_GL-Dsk,202004,69.2535,-53.514,8.76738,0.940972,-1.382187,8.47623,SNO,-6.343121444,415.6342468,16.37693977,10,-505,-505,-0.003942766,1.17E-05,0.045141411,0.000910955,444.519318,2.22921,-5.947819583,3.330728149,0.008294786,-0.010379517,0.000727487,0.011568261,2.432263676,-1.241461299,107,10,0.605000019,7.699999809,69,21,0.74000001
AMF_CA-SCC,201512,61.3079,-121.2992,14.32991142,0.997983871,-4.2536,10.0763,ENF,-3.368890215,402.634613,3.300671816,8,-488,-142,0.000282279,9.71E-06,0.02297017,0.000642687,19.89406,0.25458,-20.97952075,0.090234375,0.001787572,-0.019298976,0.001124978,0.035280348,-0.728412999,-20.16982899,140,14,2.572999954,6.199999809,40,46,1.909999967
FLX_FI-Sod,200801,67.3624,26.6386,17.800882,1,-3.297749,12.367946,ENF,-5.397888681,388.9156494,-9.013911247,9,-478,-478,-0.002659582,2.80E-05,0.064311004,0.00106746,4.252024,0.213752,-7.632102979,1.005761719,0.022658014,0.005007254,-0.00144377,0.01799243,3.435041785,-8.144608246,118,6,7.217000008,4.699999809,54,40,4
AMF_US-Rpf,201002,65.1198,-147.429,15.31616714,0.985863095,-5.8886,9.4276,DBF,-2.600986166,391.4325256,-6.683797359,8,-471.5,-327,-0.003900874,8.88E-06,0.003802305,0.000292096,81.457648,0.99624,-13.72747089,4.685617065,-0.01487539,-0.029245595,-0.001546717,0.025620269,1.941284994,-11.59233012,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201101,65.1198,-147.429,16.63674451,1,-4.7972,11.8396,DBF,-3.468011447,393.0222168,-4.373205662,8,-443,-443,-0.000537094,1.37E-05,0.00832455,0.000591336,17.698518,0.36998,-18.40300348,0.478158569,-0.007871249,-0.029781711,0.000582938,0.027937509,0.741283706,-15.31123013,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201311,65.1198,-147.429,11.24756561,0.980555556,0.95565,12.2032,DBF,11.76954493,396.6468201,-1.109406829,8,-429,-142,-0.001418758,1.17E-05,0.054139938,0.001920247,23.12848,0.488996,-14.41941348,3.264718628,0.02999866,0.018325369,0.00058554,0.023593708,-0.347174286,-11.62786682,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201611,65.1198,-147.429,14.89415213,0.996527778,-0.1174,14.7767,DBF,-126.8667132,402.8701172,5.113890171,8,-406,-406,-0.000495674,6.95E-06,0.005950841,0.00027772,28.590168,0.519772,-12.95553625,0.226876831,-0.018190437,-0.045948432,0.001508624,0.032658566,1.116702947,-12.51773443,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_CA-SCC,201412,61.3079,-121.2992,13.83977111,1,-0.53132,13.3084,ENF,-26.04790166,399.9335632,0.599622071,8,-393.5,-312,0.000430448,6.32E-06,0.019179176,0.000589682,20.23484,0.333312,-20.83223176,-8.116033936,-0.002003422,-0.014284772,0.001273147,0.032437095,-0.58112401,-18.86536052,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,200911,65.1198,-147.429,24.81103704,0.988888889,-1.5043,23.3068,DBF,-16.49341025,388.3049622,-9.451264381,8,-389.5,-57,-0.002088477,6.29E-06,0.015161936,0.000726979,28.320348,0.527036,-17.8941945,-1.654547119,-0.008979341,-0.016592499,-8.42E-05,0.02678379,-3.821955301,-15.02346142,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201804,65.1198,-147.429,12.14580074,0.819444444,2.255,14.4008,DBF,5.386164409,409.1574402,9.630755425,8,-382.5,-327,-0.020602424,7.25E-06,0.014959145,0.000541247,512.129694,2.388832,-3.169099236,6.617791748,-0.006891999,-0.036095364,-0.003374618,0.010282967,-0.932007106,-1.927765376,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201011,65.1198,-147.429,20.51100473,0.811111111,-3.4678,17.0432,DBF,-5.914702327,390.7988586,-6.957368374,8,-347,-313,-0.001806801,1.29E-05,0.062076565,0.001017436,22.700324,0.471492,-10.80125624,0.478707886,0.037935287,0.029028665,0.000197497,0.027714342,3.270982952,-8.66611547,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Pnp,201802,43.0896,-89.4158,-11.58842354,0.951636905,17.3593,5.7709,WAT,-0.667562836,407.6947327,9.405341148,13,-337,-337,-0.012459734,5.21E-05,0.061983846,0.002796113,289.272506,2.39907,-5.523355389,15.24544678,0.017113504,-0.043973407,0.00024128,0.058912909,0.19735607,-13.99940915,159,19,1.598999977,6,31,50,1.690000057
FLX_FI-Sod,201401,67.3624,26.6386,14.723977,0.959677,-3.864832,10.666759,ENF,-3.809732739,399.1654053,1.23584497,9,-332,-332,-0.001846047,2.71E-05,0.036842112,0.000757501,4.144204,0.15633,-12.44679329,-0.631323242,-0.004810878,-0.018208026,-0.000630235,0.022316364,-1.379648528,-14.0951929,118,6,7.217000008,4.699999809,54,40,4
FLX_FI-Sod,200611,67.3624,26.6386,17.27586,0.999306,-0.719892,16.4613,ENF,-23.99784968,384.8108215,-12.96972752,9,-330,-330,-0.000445321,5.52E-05,0.053475054,0.001691446,9.572828,0.266996,-5.708008469,4.114358521,0.005265816,0.008236681,0.001757938,0.02370297,-0.792789108,-6.609977072,118,6,7.217000008,4.699999809,54,40,4
AMF_US-Rpf,201602,65.1198,-147.429,12.62633973,1,1.6447,14.2711,DBF,7.676986519,403.5172729,5.400949955,8,-319,-277,-0.004649222,8.34E-06,0.000642546,4.65E-05,91.923734,0.993778,-10.5413581,2.64725647,-0.018035149,-0.051256727,-0.002295064,0.028505018,5.127397786,-10.10355628,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201102,65.1198,-147.429,17.47491136,1,-2.774,14.701,DBF,-6.299535458,393.8739929,-4.242330074,8,-305.5,-144,-0.001387442,1.67E-05,0.031510224,0.000715137,79.34891,1.036292,-19.10080503,-3.471884155,0.012832529,-0.006596037,0.000966716,0.027087161,-3.432049141,-16.00903168,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201111,65.1198,-147.429,23.67625481,0.848611111,-7.3361,16.3405,DBF,-3.227362606,393.1789551,-4.577271938,8,-280,-280,-0.001470764,9.63E-06,0.019428436,0.000500679,28.047476,0.533768,-20.86855134,-6.037176514,-0.004712842,-0.018677825,0.000533534,0.027003838,-6.796312143,-17.77677799,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201702,65.1198,-147.429,13.80516324,0.837053571,-3.367,10.4382,DBF,-4.100137584,405.8296509,7.713327885,8,-274.5,-267,-0.001666278,6.83E-06,0.031276223,0.000927001,74.236088,1.055784,-15.1151997,2.230844116,0.012598528,-0.012644185,0.00068788,0.028805641,0.55355619,-13.13651296,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201502,65.1198,-147.429,14.03527367,0.95610119,3.4101,17.4454,DBF,4.115795333,400.7522888,2.635966063,8,-252,-170,-0.002319464,1.14E-05,0.014412699,0.000936627,80.473978,0.946752,-14.22360595,3.002954102,-0.004264996,-0.028996204,3.47E-05,0.028205127,1.445149941,-12.68853894,140,14,2.572999954,6.199999809,40,46,1.909999967
FLX_SE-Svb,201911,64.25611,19.7745,24.52788,0.989583,1.678773,26.19015,ENF,14.61059953,411.5561523,13.99228668,8,-251,-62,-0.001318431,3.62E-05,0.058212576,0.001794728,22.744972,0.58725,-4.584641075,3.073083496,0.005059624,0.000514111,0.002915694,0.029872174,-2.292429255,-7.273726215,32,6,7.217000008,4.699999809,54,40,4
AMF_CA-SCC,201401,61.3079,-121.2992,6.363117,1,-0.31938,6.0437,ENF,-19.9233421,398.6191406,0.818225861,8,-241,-236,-0.000140682,1.48E-05,0.024644305,0.000639915,36.414336,0.614094,-19.28565523,-0.69888916,0.001166596,-0.008819644,0.000834551,0.031865965,2.030861354,-17.31878399,140,14,2.572999954,6.199999809,40,46,1.909999967
FLX_FI-Sod,200601,67.3624,26.6386,15.159062,0.995968,-4.703506,10.070939,ENF,-3.222928173,384.2492065,-13.68035412,9,-225,-225,1.74E-05,2.27E-05,0.033865215,0.000995114,5.19279,0.22763,-10.02319647,0.461221313,-0.007787775,-0.011373159,0.001233181,0.024165661,1.043948295,-10.92516507,118,6,7.217000008,4.699999809,54,40,4
AMF_US-Rpf,201603,65.1198,-147.429,13.85711965,1,2.89,16.7472,DBF,4.794851091,404.2857056,5.352087498,8,-220,-114,-0.008952057,1.71E-05,0.022627987,0.001043856,254.6422046,1.646744,-8.18535162,5.620462036,0.008005636,-0.029271285,-0.001465321,0.024202183,4.293316545,-7.747549796,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201402,65.1198,-147.429,11.05169215,0.999255952,0.040961,11.0927,DBF,269.8101156,399.3262939,1.20997107,8,-215.5,-44,-0.00414372,1.05E-05,0.008631953,0.000910133,91.467356,1.00829,-18.24854644,-2.460028076,-0.010045741,-0.03923171,-0.001789562,0.026344839,-2.57979055,-16.52775679,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201411,65.1198,-147.429,21.0034002,1,-2.5736,18.4298,DBF,-8.161097372,397.8999634,0.143736526,8,-204.3340807,113,-0.00422899,1.01E-05,0.006949593,0.000273481,31.61348,0.501192,-11.62057771,-0.282629395,-0.017191685,-0.040914071,-0.002224692,0.026259569,2.45166149,-9.899788056,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_CA-SCC,201503,61.3079,-121.2992,8.767340057,1,2.1759,10.9433,ENF,4.029293652,401.7154541,2.491662264,8,-201,68,-0.007545149,1.23E-05,0.021563778,0.000678949,306.1414118,1.983514,-9.63234031,8.109735107,0.001211163,-0.020705368,-3.46E-05,0.02745292,2.772747786,-8.822648551,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Pnp,201702,43.0896,-89.4158,2.305240521,0.935267857,5.4871,7.7923,WAT,0.420120013,405.8564148,7.5670228,13,-197.5,-168,-0.019246399,4.80E-05,0.049686146,0.002942711,291.656872,2.384124,-0.163057073,19.88540039,0.004815803,-0.038639323,-0.006545385,0.05940769,5.557654385,-9.44110371,159,19,1.598999977,6,31,50,1.690000057
AMF_US-Rpf,201901,65.1198,-147.429,32.16803015,0.860215054,-6.6469,25.5211,DBF,-4.839553799,408.9683838,11.57296085,8,-189,-189,-0.000675722,9.20E-06,0.016596024,0.001021134,14.826004,0.39778,-18.17677727,-0.95531311,0.000400225,-0.0334611,0.000444309,0.032291435,0.967509917,-18.04870743,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201203,65.1198,-147.429,4.531582554,0.997311828,1.1629,5.6944,DBF,3.896794698,396.8364258,-2.097192049,8,-186,-167,-0.005741068,7.19E-06,0.01828352,0.000476569,282.3350435,1.81811,-16.3255013,0.908532715,0.003661169,-0.019741798,0.001745668,0.023597934,-3.846833136,-11.96294125,140,14,2.572999954,6.199999809,40,46,1.909999967
FLX_FI-Sod,201201,67.3624,26.6386,11.508874,0.975134,-2.9426688,8.194075,ENF,-3.911032733,396.118042,-1.811518312,9,-186,-186,-0.001690728,1.34E-05,0.034972169,0.000824176,3.777316,0.17341,-11.69263562,-4.958609009,-0.006680821,-0.025011085,-0.000474916,0.020152474,-0.625490857,-11.3959957,118,6,7.217000008,4.699999809,54,40,4
AMF_US-Rpf,201304,65.1198,-147.429,14.15543267,0.9875,-3.9959,10.1596,DBF,-3.542489218,399.3430786,-0.183606461,8,-178.5,-91,-0.013876117,5.31E-06,0.021866388,0.000652919,486.446494,2.482904,-8.704927466,4.173913574,1.52E-05,-0.013948181,0.003351689,0.011136349,-6.467835336,-5.913380802,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-NGB,201409,71.28,-156.6092,0.333942,0.965278,9.84624,9.21681,SNO,0.033915688,394.0591736,1.144376159,10,-173,-55,-0.013951399,1.28E-05,0.051318062,0.001062706,156.4803903,1.489328,0.8130803,8.938027954,0.020826981,0.027473415,0.000804095,-0.000468995,-0.856142396,9.388878427,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_US-Rpf,201103,65.1198,-147.429,17.18825033,1,-6.3489,10.8393,DBF,-2.707280053,394.5332336,-4.400384426,8,-172,-102,-0.008510079,2.93E-06,0.00497183,0.000484794,302.0687792,1.86818,-12.60397102,3.32869873,-0.009650522,-0.033134431,-0.001023343,0.019964523,-0.125302857,-9.512197675,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-NGB,201910,71.28,-156.6092,4.68999,0.976478,5.224244,10.224017,SNO,0.897735634,408.641571,13.09789944,10,-166,-166,-0.007714506,1.87E-05,0.039375723,0.001526937,50.02027416,0.730396,-0.785380509,5.775872803,0.007114855,0.006892573,-6.71E-05,0.009184065,3.017990678,5.406312047,157,18,6.504000187,6.599999905,44,38,6.829999924
AMF_US-Rpf,201503,65.1198,-147.429,15.81669737,0.999327957,2.3545,18.1712,DBF,6.71764594,401.7228699,2.789252043,8,-163,-66,-0.00810455,6.64E-06,0.01919807,0.000810936,276.7623778,1.764724,-9.048421564,5.003106689,0.004575718,-0.024210834,-0.000617814,0.022420042,3.4302466,-7.513354556,140,14,2.572999954,6.199999809,40,46,1.909999967
FLX_GL-Dsk,202003,69.2535,-53.514,4.703723,0.909946,0.507687,3.618382,SNO,9.265005801,414.9054565,16.02124023,10,-161,-161,-0.002083901,1.33E-05,0.058615146,0.001157228,188.8618625,1.389688,-14.85413237,-0.960424805,0.03106363,0.003094218,-0.001302823,0.013427126,-1.044050086,-10.14777408,107,10,0.605000019,7.699999809,69,21,0.74000001
AMF_US-Rpf,200810,65.1198,-147.429,27.55820418,1,-1.1222,26.436,DBF,-24.55730189,384.9316101,-10.69757366,8,-159,-63,-0.005841305,9.08E-06,0.028998417,0.000703657,122.6890299,1.228846,-8.768801158,5.168206787,-0.000667632,-0.012151971,0.001131798,0.0228898,-5.830266524,-4.558442658,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201811,65.1198,-147.429,43.52285606,1,-6.3073,37.2155,DBF,-6.900394157,406.9319458,9.175719261,8,-152,581,-0.002470776,6.48E-06,0.023818768,0.000896201,27.69402,0.536572,-9.551432059,-1.322729492,-0.00032251,-0.027235741,-0.000466479,0.028414614,4.520807137,-8.310098199,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,200903,65.1198,-147.429,25.44521917,1,-4.3955,21.0497,DBF,-5.788924848,390.7491455,-8.184472084,8,-142,-103,-0.005866332,1.16E-05,0.024213342,0.001046705,264.6586563,1.70092,-16.58252133,-1.252294922,0.009590991,-0.007541093,0.001620404,0.023005935,-4.103853163,-13.71178825,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Pnp,201612,43.0896,-89.4158,-180.6833298,0.984543011,184.8085,4.125,WAT,-0.977678677,404.5686035,5.41336298,13,-132.5,-72,-0.022089154,0.000192005,0.051521644,0.001574591,168.355588,1.5771,-5.628468392,9.682489014,-0.006048918,-0.024259767,-0.004584425,0.055509923,-2.505004515,-15.35249916,159,19,1.598999977,6,31,50,1.690000057
AMF_US-Pnp,201803,43.0896,-89.4158,2.158965338,0.96438172,5.5675,7.7265,WAT,0.387780034,408.4809265,9.260334015,13,-130,-2,-0.035349814,1.54E-05,0.026191539,0.002090022,513.0713658,2.89544,0.963501374,12.97608337,-0.042069867,-0.079765715,-0.003263056,0.036022829,-0.354656895,-7.51255239,159,19,1.598999977,6,31,50,1.690000057
FLX_CH-Dav,201801,46.8153,9.8559,50.375,0.966398,34.4751,66.53406,ENF,1.461199532,406.0046692,8.727246284,8,-125.5,15,-0.000997774,1.88E-05,0.166438528,0.002764374,183.607056,1.650564,-8.584559812,1.5609375,0.071545597,0.051222302,-0.000388443,0.026327466,2.913154071,-8.47475269,12,20,3.162999868,6.699999809,51,29,1.5
AMF_US-Rpf,201003,65.1198,-147.429,22.94257842,1,-1.1347,21.8079,DBF,-20.21906973,392.3707581,-6.562860012,8,-121.5,-120,-0.010391844,1.14E-05,0.005276733,0.000285633,277.3736659,1.8117,-11.1731202,4.118386841,-0.009345618,-0.027771167,-0.002905107,0.0191293,1.305547961,-9.03797943,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_CA-SCC,201501,61.3079,-121.2992,3.541910306,1,1.5077,5.0496,ENF,2.349214238,400.5597229,2.758808136,8,-115,-40,-0.000312572,1.17E-05,0.022972084,0.001150414,39.221852,0.644042,-21.28599605,-3.832891846,-0.000505625,-0.019297062,0.00066266,0.034685497,0.030520533,-20.47630429,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201403,65.1198,-147.429,9.989459801,1,0.27211,10.2616,DBF,36.71110875,399.973938,1.040320039,8,-115,-53,-0.011155247,1.06E-05,0.00537112,0.000214875,294.7214915,1.850028,-9.887710932,2.442514038,-0.009251231,-0.042492544,-0.003668511,0.019333312,2.590957232,-8.166921282,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Rpf,201211,65.1198,-147.429,20.19520385,0.765277778,-0.090955,20.1043,DBF,-222.0351146,395.2194519,-2.536774874,8,-112,-112,-0.003915823,2.87E-06,0.006905068,0.000216514,29.771608,0.525472,-18.76972076,-5.720953369,-0.01723621,-0.031120251,-0.001911525,0.02542318,-4.69748156,-14.4071607,140,14,2.572999954,6.199999809,40,46,1.909999967
AMF_US-Men,201802,43.0772,-89.403,20.11905165,0.941220238,6.1338,26.2529,WAT,3.280030592,407.6947327,9.405341148,13,-103.5,-28,-0.012459734,5.21E-05,0.061983846,0.002796113,289.272506,2.39907,-5.523355389,15.24544678,0.017113504,-0.043973407,0.00024128,0.058912909,0.19735607,-13.99940915,159,19,1.598999977,6,31,50,1.690000057
FLX_FI-Hyy,201012,61.8474,24.2948,10.860726,0.986559,-3.159303,7.667819,ENF,-3.437696859,393.0359497,-6.550186157,1,-98,-20,-0.002169365,2.48E-05,0.030605663,0.000576064,11.870224,0.245992,-11.76855199,-2.816030884,-0.026769853,-0.027731806,0.001760491,0.032297994,-8.179302586,-14.77279575,202,35,49.68000031,4.599999905,27,38,12.81999969
FLX_FI-Sod,201001,67.3624,26.6386,16.323856,0.934812,4.57622,23.739304,ENF,3.567104728,391.0947571,-6.834803104,9,-94,-94,-0.001200913,2.50E-05,0.023178568,0.000675447,3.701238,0.153882,-14.20414959,0.125756836,-0.018474422,-0.028926679,1.49E-05,0.020894967,-3.137004823,-13.33794018,118,6,7.217000008,4.699999809,54,40,4
AMF_US-Pnp,201801,43.0896,-89.4158,-23.46898381,0.935483871,29.5264,6.0574,WAT,-0.794847452,407.0419006,9.176158905,13,-89,-63,-0.008258802,0.00010829,0.046259203,0.004552081,233.266036,1.86585,-6.524083816,8.919030762,0.002882641,-0.059698051,0.002361395,0.063113841,0.284212381,-15.00013758,159,19,1.598999977,6,31,50,1.690000057
