NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
FLX_ES-Amo,200707,36.8336,-2.2523,51.60477,0.938172,-47.9446,2.9955517,OSH,-1.076341653,387.2625732,-10.81549835,7,1010,1061,-0.082713455,-8.94E-06,0.000279774,5.97E-05,876.77669,3.54195,24.91611084,30.72307739,-0.000985327,-0.024799074,0.001103694,-0.011224271,-0.772491086,6.945258566,150,18,0.696999967,8.199999809,49,33,0.800000012
AMF_US-Rwf,201911,43.1207,-116.7231,10.60011,0.871528,11.60217,22.23081,CSH,0.913631674,410.8594971,13.85629177,10,1010.5,1017,-0.005926029,5.62E-06,0.012614427,0.000603221,274.361834,2.06521,3.127704302,15.24482117,-0.026240554,-0.026494796,0.008829291,0.032976185,1.652194,-4.130349371,37,23,1.417999983,7,39,38,1.360000014
AMF_US-Whs,201912,31.7438,-110.0522,-4.068801379,0.999306037,10.3229,6.2541,OSH,-0.394152939,411.4004211,13.69387531,10,1010.5,1023,-0.037581097,3.57E-06,0.025077282,0.003254339,369.334832,2.3298,7.499482194,19.99199829,0.006374378,-0.003496324,-0.022353786,-0.015277413,-0.742373731,-10.26177545,146,16,0.643999994,7,64,20,0.730000019
FLX_ES-Amo,200908,36.8336,-2.2523,36.83172,0.995296,-33.08506,3.780884,OSH,-1.113243258,387.5368042,-8.667689323,7,1011,1013,-0.083515557,-3.95E-06,0.001021365,9.78E-05,770.923186,3.38715,26.44951975,31.05683289,-0.004581129,-0.027248152,0.000862306,-0.014033488,0.26615541,8.077285038,150,18,0.696999967,8.199999809,49,33,0.800000012
AMF_US-Jo2,201511,32.5849,-106.6032,-7.37325,0.985417,18.82461,11.92074,OSH,-0.391681421,398.8638306,2.549594879,7,1012,1028,-0.039565865,1.69E-06,0.039328205,0.001565785,399.221124,2.605486,9.804965316,20.15577087,0.022993872,0.006207448,-0.023575294,-0.008037446,-1.402284398,-7.090153394,146,16,0.643999994,7,64,20,0.730000019
FLX_ES-LJu,201202,36.9266,-2.7521,3.10619,0.971264,2.1105649,4.566485,OSH,1.471733942,395.1838989,-2.022326231,10,1012.5,1038,-0.024559082,3.03E-06,0.025977728,0.000704936,431.690504,2.731438,3.337813796,14.27437744,-0.005205796,0.002576754,0.001890392,-0.003940384,-3.417293352,-10.32891691,44,20,0.726999998,8.199999809,43,37,1.00999999
FLX_ES-Agu,201611,36.940046,-2.033208,16.44351,0.865278,-20.41434,25.49661,OSH,-0.805488201,402.3326416,5.506456852,10,1013,1013,-0.044740895,-1.29E-06,0.020199912,0.002138406,319.218472,2.227084,16.08431564,25.42650757,-0.012985121,0.00023043,0.004343989,0.004573006,0.263390094,-2.941295121,150,18,0.696999967,8.199999809,49,33,0.800000012
FLX_US-Sta,200711,41.3966,-106.8024,-12.71466,0.992361,12.96078,0.603081,OSH,-0.981010402,384.462616,-12.17565632,10,1015.5,1049,-0.018928423,3.72E-06,0.01548566,0.000858217,323.884364,2.18529,0.657295015,13.32660828,-0.024583656,-0.026523905,-0.003637618,0.02043211,3.507244511,-4.435387812,146,16,0.643999994,7,64,20,0.730000019
FLX_ES-Agu,200809,36.940046,-2.033208,27.93411,0.984722,-11.89527,15.87804,OSH,-2.348337617,384.7799377,-10.48275089,10,1017,1023,-0.066686761,-1.03E-06,0.040712625,0.003243461,551.4110575,3.140316,23.26898441,32.276651,0.017688109,0.017057343,-0.000889529,-0.00850761,-0.498708448,5.220707167,150,18,0.696999967,8.199999809,49,33,0.800000012
FLX_ES-LJu,200510,36.9266,-2.7521,7.485384,0.993952,-4.018065,3.260053,OSH,-1.862932531,379.9474792,-15.68834209,7,1018,1018,-0.020588607,7.26E-06,0.014255494,0.001151234,466.1594202,2.78513,13.85525809,20.73082886,-0.019291733,-0.006047825,0.003673655,0.00082784,-0.957990422,0.998820493,44,20,0.726999998,8.199999809,43,37,1.00999999
